,name,address,kurtosis_oxygen,occupation,pregnant,education-num,skewness_glucose,mean_glucose,std_oxygen,capital-gain,skewness_oxygen,kurtosis_glucose,personal_info,fnlwgt,class,std_glucose,income,mean_oxygen,hours-per-week,capital-loss,workclass
3505,Peter Holt,"118 Vanessa Park
North Danielle, DC 49268",1.946267405, Adm-clerical,f,10.0,36.10484586,14.5625,56.3347686,0.0,3.3370898760000003,5.748145325,"White|United-States
Some-college -- Married-civ-spouse|Husband",31339.0,1.0,30.41066579, <=50K,31.60033445,40.0,0.0, Federal-gov
3506,Ronnie Traylor,"58934 Hernandez Prairie Suite 544
Hoffmantown, NH 64421",9.869341629, Transport-moving,f,12.0,-0.335522592,??	,16.97300385,0.0,115.24218909999998,0.047136936,"Black|United-States
Assoc-acdm -- Divorced|Not-in-family",344916.0,0.0,52.99050934, <=50K,2.352842809,40.0,0.0, Private
3507,Frank Schulz,"75687 Tara Landing
New Brendamouth, MA 34292",10.65358957, Craft-repair,f,9.0,0.8194352570000001,89.921875,17.43975997,7298.0,121.8883135,0.67362286,"White|United-States
HS-grad -- Married-civ-spouse|Husband",225399.0,0.0,43.03661402, >50K,1.846153846,40.0,0.0, Private
3508,Troy Rivers,"305 Brown Mountain Apt. 517
East Eric, SC 88269",9.183111777, Handlers-cleaners,f,9.0,-0.290957727,135.1640625,16.18621959,0.0,102.2371957,0.10578312699999999,"White|United-States
HS-grad -- Married-civ-spouse|Husband",183511.0,0.0,48.83978548, <=50K,2.584448161,40.0,0.0, Private
3509,Heath Boyd,"03546 Joseph Station Suite 958
Lake Michael, SC 41223",6.389922679, Exec-managerial,f,13.0,0.038410039,111.125,28.29548743,0.0,40.37351206,0.469508094,"White|United-States
Bachelors -- Married-civ-spouse|Husband",86551.0,0.0,4878.22009, >50K,4.502508361,45.0,0.0, Private
3510,Gilbert Rangel,"86644 Rebecca Ville
Ryanmouth, GA 46642",6.427071914, ?,f,6.0,0.068031169,108.9921875,22.20634295,0.0,44.67605721,0.141624239,"White|United-States
10th -- Never-married|Own-child",112942.0,0.0,44.98081120000001, <=50K,3.8938127089999996,40.0,0.0, ?
3511,Roy Colella,"7226 Green Tunnel
North Lisa, NC 23945",8.605525468, Sales,f,9.0,-0.522203659,136.0234375,20.91947424,0.0,80.52865435,0.016300023,"White|United-States
HS-grad -- Married-civ-spouse|Husband",166971.0,0.0,52.26352469, <=50K,2.940635452,52.0,0.0, Private
3512,Raymond Rhodes,"374 Johnathan Dam
New Jeremy, DC 21572",11.49754036, Exec-managerial,f,13.0,0.148349026,122.6484375,15.39357006,0.0,149.04683369999995,-0.08893909300000001,"White|United-States
Bachelors -- Never-married|Not-in-family",116372.0,0.0,43.52631924, <=50K,1.6647157190000001,60.0,0.0, Private
3513,Curtis Bowman,"9435 James Cliffs
Whitefurt, NC 10427",0.348987541, Adm-clerical,f,10.0,5.995983452999999,64.203125,70.70657475,0.0,-0.711533353,2.348346315,"White|United-States
Some-college -- Married-civ-spouse|Wife",162028.0,1.0,48.01112491, >50K,101.0292642,6.0,2415.0, Private
3514,Jimmy Guerrero,"6371 Duke Viaduct
Sotoview, CA 10833",6.00830816, Other-service,f,12.0,-0.48071051200000003,,28.44888134,0.0,36.98609905,-0.026207223999999998,"White|United-States
Assoc-acdm -- Married-civ-spouse|Wife",216283.0,0.0,53.40617171, >50K,5.143812709,35.0,0.0, Self-emp-not-inc
3515,Kevin Crawford,"66662 Amy Fork
Saraside, NE 14001",2.198024866, Exec-managerial,f,15.0,12.66023153,51.75,65.48732451,0.0,3.374351625,2.972401872,"White|United-States
Prof-school -- Married-civ-spouse|Husband",423222.0,1.0,35.2894283, >50K,28.05602007,45.0,0.0, Private
3516,Steven Marks,"3482 Cameron Shore Suite 667
Andreashire, KY 88885",7.423677372999999, Transport-moving,f,3.0,-0.129919568,134.65625,21.54776869,0.0,60.30153657,0.151450791,"White|Cuba
5th-6th -- Married-civ-spouse|Husband",248145.0,0.0,49.35718626, <=50K,3.425585284,50.0,0.0, Self-emp-inc
3517,David Hodge,"193 Lamb Parks Suite 442
Port Marie, GA 16697",9.581815403, Craft-repair,f,11.0,-0.266834564,105.1171875,13.6617896,0.0,127.2189938,0.19676740199999998,"White|United-States
Assoc-voc -- Divorced|Not-in-family",92775.0,0.0,49.09105397, <=50K,2.341137124,40.0,0.0, Federal-gov
3518,Michael Crews,"6208 Hernandez Branch Apt. 832
Jonesville, NM 46942",-0.040359253, Exec-managerial,f,13.0,-0.305865113,119.5625,87.92510976,99999.0,-1.7950682619999998,0.216927475,"White|United-States
Bachelors -- Married-civ-spouse|Husband",246739.0,0.0,51.68122695, >50K,95.61705686,55.0,0.0, Private
3519,Charles Conaway,"3730 Michelle Ford
Richardburgh, SD 48251",3.521496866, Transport-moving,f,9.0,0.959990789,161.4609375,40.20845147,0.0,11.5501968,-0.26935128399999997,"White|United-States
HS-grad -- Widowed|Not-in-family",44273.0,0.0,41.13865699, <=50K,11.91137124,40.0,0.0, Local-gov
3520,James Walters,"480 Thomas Falls Apt. 502
West Jennifer, OK 21954",16.2258619, Craft-repair,f,13.0,-0.359899908,129.875,11.22221064,0.0,298.6245022,-0.1411654,"White|Mexico
Bachelors -- Never-married|Not-in-family",308144.0,0.0,52.43492991, <=50K,0.828595318,40.0,0.0, Private
3521,Kent Mcgrew,"5798 Stephanie Green
Woodwardbury, DE 59169",1.570768475, Adm-clerical,f,9.0,17.97403815,53.2734375,74.49418604,0.0,1.119029808,3.7732941089999996,"White|United-States
HS-grad -- Never-married|Unmarried",306183.0,1.0,32.41400036, <=50K,44.4180602,37.0,0.0, Private
3522,Andrew Armitage,"9551 Caldwell Path Suite 481
Ramirezhaven, MN 11978",22.84698125, Craft-repair,f,9.0,0.913052491,119.140625,8.963456972000001,0.0,585.7534445,0.14555517199999998,"White|United-States
HS-grad -- Married-civ-spouse|Husband",187424.0,0.0,39.67893301, <=50K,0.490802676,20.0,0.0, Private
3523,Robert Morin,"897 Elizabeth Lights Apt. 249
Humphreyview, MS 32423",10.74529331,,f,9.0,,105.484375,13.77684463,0.0,153.0539448,0.309383275,,300584.0,0.0,, <=50K,2.1622073580000003,40.0,0.0, Private
3524,Vernon Sagon,"4161 Gordon Crescent
Port Katherineton, MN 03581",16.79279769, Transport_moving,f,9.0,0.92843219,103.78125,10.07297022,0.0,361.9867161,0.411920687,"White|United-States
HS-grad -- Married-civ-spouse|Husband",90582.0,0.0,39.77494058, <=50K,0.928093645,40.0,0.0, Private
3525,James Seiver,"56371 Henry Islands Suite 662
Amybury, MO 41535",-0.136802247, Transport-moving,f,9.0,15.51591975,??,61.19778767,0.0,-0.119417138,3.431531156,"Black|United-States
HS-grad -- Never-married|Unmarried",111450.0,1.0,35.08894599, <=50K,119.73244150000001,40.0,0.0, Private
3526,Gene Lotzer,"56069 Huynh Union
New Jeffreyberg, OR 57432",17.00494767, Prof-specialty,f,13.0,0.071849234,130.1328125,12.70571588,0.0,306.46373430000006,0.094191046,"White|United-States
Bachelors -- Never-married|Not-in-family",192236.0,0.0,48.45864395, <=50K,0.827759197,45.0,0.0, Private
3527,John True,"003 Jennifer Plaza
Amandafort, NV 42286",19.02226595, Sales,f,13.0,2.747318785,92.734375,11.64424043,0.0,390.8721181,0.528673362,"White|United-States
Bachelors -- Never-married|Own-child",194604.0,0.0,34.77280825, <=50K,0.7408026759999999,15.0,0.0, Private
3528,Billy Rose,"93411 Thompson Islands
West Krystal, NC 28075",12.34754736, Sales,f,9.0,-0.478993736,115.4609375,13.98837908,0.0,177.3936502,0.331789895,"White|United-States
HS-grad -- Married-civ-spouse|Husband",111499.0,0.0,58.18490224, >50K,1.5,99.0,1977.0, Private
3529,Bryan Haynes,"4215 Jared Branch Suite 992
Stevenstad, WA 75157",12.22915688, Exec-managerial,f,13.0,1.463629724,100.890625,12.01289375,0.0,198.3949571,0.24734587800000002,"Asian-Pac-Islander|?
Bachelors -- Never-married|Not-in-family",35309.0,0.0,36.56548799, <=50K,1.5852842809999999,40.0,0.0, Private
3530,Bobby Fox,"874 Freeman Wells Apt. 628
Lake Heidiborough, MS 65038",9.210738427999999, Farming-fishing,F,10.0,0.613969242,108.1875,15.52962818,0.0,109.5811457,0.239500748,"White|United-States
Some-college -- Never-married|Own-child",38619.0,0.0,42.14293943, <=50K,2.561036789,66.0,0.0, Private
3531,Roy Chong,"740 Moore Cliff Suite 417
New Aprilmouth, OR 79029",14.89332465, Other-service,f,9.0,-0.33969223,104.3984375,15.16077951,0.0,227.30260090000002,0.448082802,"Asian-Pac-Islander|Taiwan
HS-grad -- Married-civ-spouse|Wife",247936.0,0.0,54.915324, <=50K,1.123745819,2.0,0.0, Private
3532,Glenn Young,"162 Eric Court Apt. 572
Lake Johntown, NH 60584",6.167735352, Sales,f,9.0,3.28131762,81.0546875,28.2171977,0.0,39.38260309,1.336181291,"White|United-States
HS-grad -- Married-civ-spouse|Husband",183620.0,1.0,43.264323600000004, <=50K,5.079431438,45.0,0.0, Private
3533,Donald Gillian,"5943 Vanessa Crescent
South Robertburgh, LA 04190",8.674791576, Exec-managerial,f,9.0,0.636492945,99.4453125,16.52050225,0.0,92.57903798,0.30840615600000004,"White|United-States
HS-grad -- Divorced|Not-in-family",131934.0,0.0,41.72488178, <=50K,2.6237458190000003,45.0,0.0, Private
3534,Johnnie Daniel,"03991 Suzanne Square Suite 747
Lake Michaelside, VT 27310",10.66082779, Prof_specialty,f,14.0,-0.685811889,154.328125,15.09227563,0.0,130.3232321,-0.079908459,"White|United-States
Masters -- Married-civ-spouse|Husband",164733.0,0.0,54.53627081, <=50K,1.797658863,41.0,0.0, Private
3535,Don Mccall,"3500 Taylor Landing
East Sheri, PA 18408",6.0722159310000015, Adm-clerical,FALSE,10.0,8.709980861,,29.62396029,0.0,38.23599074,2.265220701,"White|United-States
Some-college -- Never-married|Not-in-family",167336.0,1.0,36.37545304, <=50K,5.593645485,39.0,0.0, Private
3536,Marion Goodrich,"9647 Hodges Lodge Apt. 719
East Joel, MS 63637",2.9933560939999997, Exec-managerial,f,9.0,10.54549866,66.0859375,55.74309414,0.0,7.536158187000001,2.382131399,"White|Canada
HS-grad -- Married-civ-spouse|Husband",78530.0,1.0,33.80759607, >50K,18.16889632,65.0,0.0, Self-emp-inc
3537,Andre Bennett,"25878 Hector Canyon
Jerryfurt, AZ 38098",14.11845266, Prof-specialty,f,13.0,0.524947336,119.8984375,12.76329902,1506.0,245.51692409999998,0.17997379800000002,"White|?
Bachelors -- Divorced|Unmarried",135293.0,0.0,42.51393886, <=50K,1.397993311,45.0,0.0, Private
3538,Andres Gallant,"2032 Mathis Lakes Suite 369
North Elizabethborough, MD 45782",12.07332548, Exec-managerial,f,13.0,-0.274806276,138.8203125,12.31471485,0.0,188.24632340000002,-0.170722812,"Black|United-States
Bachelors -- Married-civ-spouse|Husband",286750.0,0.0,53.15343851, >50K,1.5284280940000001,40.0,1902.0, Private
3539,Charles Gonzalez,"527 Kelly Overpass Apt. 511
East Teresa, WV 75544",6.044960199, Prof-specialty,f,14.0,11.16385845,48.546875,27.96249541,0.0,38.35714242,2.9889568630000003,"White|United-States
Masters -- Married-civ-spouse|Husband",209535.0,1.0,39.36266858, >50K,5.714882942999999,40.0,0.0, Local-gov
3540,Justin Elliott,"7753 Tina Prairie
New James, FL 90006",-0.648924065, Craft-repair,f,9.0,0.007399074,,93.78110269,0.0,-1.21364414,0.9340457259999999,"White|United-States
HS-grad -- Married-civ-spouse|Husband",383384.0,1.0,62.43180655, >50K,156.7282609,40.0,0.0, Self-emp-not-inc
3541,Percy Yielding,"429 Wilkins Ways
Chadborough, GA 20099",8.868253733, ?,f,8.0,2.7133866330000003,79.984375,17.74873912,0.0,87.02630785,1.049539263,"White|United-States
12th -- Never-married|Not-in-family",255969.0,0.0,37.289195899999996, <=50K,2.304347826,48.0,0.0, ?
3542,Zachary Miller,"96654 Marc Stream
East Cassandra, VT 84597",10.56049223, Sales,FALSE,10.0,2.486715599,87.5859375,16.75623293,0.0,125.6086399,0.701411775,"White|United-States
Some-college -- Divorced|Unmarried",222107.0,0.0,36.40280882, <=50K,2.035117057,50.0,0.0, Private
3543,Luis Cohen,"9040 Kane Neck
Leslieborough, AK 64792",2.304263788, Adm-clerical,f,9.0,-0.054699270999999994,105.6171875,59.99097507,0.0,3.7684130089999996,0.417958841,"White|United-States
HS-grad -- Divorced|Unmarried",207946.0,1.0,51.66359349, <=50K,24.22240803,52.0,0.0, Private
3544,Scott Bass,"5384 Hurst Groves Apt. 092
Freemanview, SD 57167",9.859942111, Adm_clerical,f,9.0,0.7328167609999999,109.140625,18.38549018,0.0,105.93772859999999,0.262410154,"White|United-States
HS-grad -- Divorced|Other-relative",86808.0,1.0,44.93202059, <=50K,2.14632107,40.0,0.0, Private
3545,Kenneth Murphy,"48641 Bailey Dale Apt. 743
New Amyfort, CO 58835",6.696372414, Exec-managerial,f,9.0,-0.29975373,138.7890625,23.35021683,0.0,49.43238509,-0.07591655,"White|United-States
HS-grad -- Married-civ-spouse|Husband",243409.0,0.0,55.49234918, >50K,4.204013378,60.0,0.0, Private
3546,Kenneth Munoz,"5728 Thompson Crescent
Tonishire, ND 35103",7.845327711, Adm-clerical,f,10.0,-0.007671796999999998,143.7109375,19.35911763,0.0,70.83038936,-0.25957886399999996,"White|United-States
Some-college -- Never-married|Not-in-family",399020.0,0.0,45.51187214, <=50K,3.18645485,55.0,0.0, Local-gov
3547,Timothy Rumpf,"112 Thompson Club
Andrewburgh, OR 59900",3.514653641, ?,f,13.0,1.8833939119999998, nan,44.24226539,0.0,11.21474472,0.58685415,"White|United-States
Bachelors -- Never-married|Not-in-family",132749.0,0.0,38.25298622, <=50K,12.60367893,80.0,0.0, ?
3548,David Lucas,"2045 Stephen Course Apt. 678
South Alanmouth, NM 07518",9.944732254, Prof-specialty,f,16.0,0.299325133,118.703125,14.753744199999998,25236.0,129.8977708,0.291791003,"White|United-States
Doctorate -- Married-spouse-absent|Unmarried",261929.0,0.0,46.93135935, >50K,2.3913043480000002,64.0,0.0, State-gov
3549,John Nichol,"47948 Collins Mission
Petersonport, NM 06142",2.167198236, Exec-managerial,f,10.0,2.470420164,,59.92469554,0.0,3.4831756,1.3734062930000002,"White|United-States
Some-college -- Divorced|Unmarried",198216.0,1.0,46.73364037, <=50K,27.23829431,40.0,0.0, Private
3550,John Burgess,"PSC 5928, Box 8810
APO AP 16961",2.936389409, Transport-moving,FALSE,8.0,-0.36979677,128.5390625,50.63304246,0.0,7.341310008,-0.177169464,"White|United-States
12th -- Never-married|Not-in-family",38599.0,0.0,51.56911357, <=50K,16.78010033,40.0,0.0, Private
3551,Steven Williams,"51544 Torres Extensions Apt. 910
Andrewsmouth, OK 02715",0.026774705, Sales,F,9.0,14.37265825,33.203125,79.64975218,0.0,-1.129047672,3.7515219060000002,"White|United-States
HS-grad -- Never-married|Own-child",57957.0,1.0,4188.215599, <=50K,108.5802676,15.0,0.0, Private
3552,Robert Theriault,"412 Griffin Mall
South Gloriaport, VA 09984",9.088809626, Craft-repair,f,9.0,-0.135012107,110.9453125,15.86625669,0.0,100.2338901,0.40869378,"White|United-States
HS-grad -- Married-civ-spouse|Husband",353012.0,0.0,50.62628217, >50K,2.307692308,40.0,1902.0, Self-emp-not-inc
3553,Emmanuel Alm,"89491 Adam Groves Apt. 456
West Alexander, NY 12995",2.45648463, Other_service,f,9.0,31.05885068,,57.7051843,0.0,5.328990924,5.296370877,"Black|United-States
HS-grad -- Married-civ-spouse|Husband",71305.0,1.0,30.45724843, <=50K,26.70568562,40.0,0.0, Private
3554,John Libby,"870 Robert Glens
Hannahberg, NE 94109",10.98479204, Adm-clerical,f,10.0,-0.068505074,101.4453125,12.43451409,0.0,168.0331732,0.45806688700000003,"Black|United-States
Some-college -- Divorced|Not-in-family",181220.0,0.0,52.10878174, <=50K,1.852842809,20.0,0.0, Local-gov
3555,William Spomer,"0361 Miguel Lane Apt. 613
Olsonfurt, NJ 60256",1.0254262790000002, Transport-moving,FALSE,9.0,18.53781949,30.9140625,66.73332239999999,0.0,0.289485279,4.162402185,"White|United-States
HS-grad -- Married-civ-spouse|Husband",146326.0,1.0,37.96894853, <=50K,59.63795987,50.0,0.0, Private
3556,Randall Georgi,"73796 Larsen Falls
West Antoniofurt, NY 00642",1.432434525, Adm-clerical,f,9.0,11.01241526,62.9609375,65.57206369,0.0,1.130669269,2.622388619,"White|United-States
HS-grad -- Never-married|Own-child",285263.0,1.0,-3397.733674, <=50K,48.86705686,40.0,0.0, Private
3557,Roy Moore,"PSC 7520, Box 5380
APO AE 24864",11.71872454, Sales,f,6.0,0.7403915990000001,??,12.06238039,0.0,190.6753705,0.572260442,,401051.0,1.0,44.82173826, <=50K,1.8344481609999999,35.0,0.0, Private
3558,Jesus Lee,"0207 Paul Mountains
New Chrisside, MO 53769",8.595843373, Adm-clerical,t,13.0,0.6321113829999999,129.484375,15.01019541,2885.0,97.18215261,0.000750122,"Amer-Indian-Eskimo|United-States
Bachelors -- Married-civ-spouse|Own-child",31387.0,0.0,4231.355877, <=50K,2.60451505,25.0,0.0, Private
3559,Kent Dawson,"3833 Hughes Court
South Kellyburgh, WY 58862",6.635071862, Adm-clerical,f,10.0,0.17448605600000006,91.171875,28.32607530000001,0.0,45.79978517,0.8790482340000001,"Black|United-States
Some-college -- Never-married|Own-child",48458.0,0.0,55.13238462, <=50K,4.806856187,40.0,0.0, Federal-gov
3560,Joel Blanton,"16843 Thomas Inlet Apt. 693
North Erinhaven, AZ 78745",1.423430575, Protective-serv,f,9.0,10.5837557,29.4609375,59.84988676,4650.0,1.427973973,3.272950909,"Amer-Indian-Eskimo|United-States
HS-grad -- Never-married|Own-child",116666.0,1.0,45.86595659, <=50K,50.40719064,48.0,0.0, Local-gov
3561,Roy Kellar,"699 Fitzpatrick Path Suite 947
Port Crystalhaven, ND 49684",17.94074456, Machine-op-inspct,f,9.0,2.505056516,,12.39356141,0.0,333.9026305000001,1.591325272,"White|United-States
HS-grad -- Never-married|Own-child",334113.0,1.0,47.48229458, <=50K,0.763377926,40.0,0.0, Private
3562,Jerry Robinson,"4204 Marisa Hollow
East Reginald, NM 62013",11.02512252, Other_service,f,9.0,-0.336344208,132.71875,14.81056619,0.0,150.11763630000004,0.0032674640000000003,"White|United-States
HS-grad -- Divorced|Unmarried",118550.0,0.0,51.26126972, <=50K,2.297658863,33.0,0.0, Private
3563,Chris Brown,"3317 Alexander Rest
West Justinstad, MS 67676",14.92610867, Craft-repair,f,9.0,-0.117445837,137.4609375,12.391130800000001,0.0,248.80650269999998,-0.138500168,"White|United-States
HS-grad -- Married-civ-spouse|Husband",234057.0,0.0,49.54652207, >50K,0.996655518,45.0,0.0, Private
3564,Michael Moya,"20911 James Walks
Lake Cliffordborough, NH 11419",8.693478484, ?,f,9.0,0.17311839899999998,103.3125,19.0064824,0.0,86.52080917,0.323966762,"Black|United-States
HS-grad -- Never-married|Unmarried",362787.0,0.0,49.77916074, <=50K,2.9665551839999997,35.0,0.0, ?
3565,Bryan Mcdaniel,"128 Wright Parkway Suite 620
Torresfurt, WY 76794",5.928902087000001, Sales,f,9.0,-0.318783915,110.0703125,25.91354499,0.0,38.71465662,0.33572402,"White|United-States
HS-grad -- Separated|Unmarried",349116.0,0.0,50.98593305, <=50K,5.0861204010000005,25.0,0.0, Private
3566,Hiram Humphrey,"818 Stevens Lane
Reeseland, SC 53242",8.439767942000001, Adm_clerical,f,9.0,1.016966455,84.390625,22.01605017,0.0,77.71267327,0.7937737159999999,"White|United-States
HS-grad -- Married-civ-spouse|Wife",311913.0,0.0,45.17262625, >50K,3.5075250839999996,40.0,0.0, Local-gov
3567,Ronnie Moore,"0755 Soto Oval Apt. 443
West Markside, TX 32737",7.427084615, Adm-clerical,f,13.0,0.441924482,111.1171875,20.92988498,0.0,61.19071416,0.468714872,"White|United-States
Bachelors -- Never-married|Not-in-family",58065.0,0.0,41.51799706, <=50K,3.367056856,20.0,0.0, Private
3568,Jamison Thurn,"69882 Koch Fork Apt. 499
New Marie, MS 50877",2.4200311169999997, Sales,f,10.0,25.279591800000002,51.765625,60.54615891,0.0,4.672226562,4.106637023999999,"White|United-States
Some-college -- Never-married|Own-child",66838.0,1.0,28.01157249, <=50K,25.71153846,9.0,0.0, Private
3569,Freddie Shinkle,"PSC 1791, Box 3498
APO AE 12418",8.348741715, Other-service,f,10.0,1.170268604,87.734375,18.98035129,0.0,74.93636702,0.629082884,"White|United-States
Some-college -- Never-married|Own-child",182117.0,0.0,40.69618463, <=50K,2.554347826,15.0,0.0, Private
3570,Dewayne Nelson,"64084 David Junctions Apt. 884
Jessicaton, CA 84627",10.46423306, Prof-specialty,f,9.0,0.397027151,138.1796875,14.39263454,0.0,138.34567719999998,-0.15290576,"White|United-States
HS-grad -- Married-civ-spouse|Husband",105422.0,0.0,48.07163171, >50K,2.076923077,40.0,0.0, Private
3571,Mark Bullis,"Unit 4171 Box 0744
DPO AE 01707",13.43946037, Handlers-cleaners,f,10.0,0.108359341,105.1953125,12.8046123,0.0,205.7694784,0.099973196,"White|United-States
Some-college -- Married-spouse-absent|Unmarried",160398.0,0.0,45.54205793, <=50K,1.1688963209999998,40.0,0.0, Private
